D, Z, AEdAO, PdD, P_B, n,etaO,etaR, iteration, population i 
0.800000,7,0.904817,0.654555,110.018240,780.073730,0.366905,1.033213,11,6
0.782539,6,0.803209,0.734371,108.685227,756.104435,0.373103,1.028165,11,7
0.795594,7,1.025685,0.930116,112.549180,616.580851,0.364777,1.015784,11,8
0.800000,7,0.890802,0.716750,109.255420,729.979719,0.370880,1.029279,11,9
0.800000,7,0.902381,0.711330,109.433170,734.231585,0.370161,1.029622,11,10
0.800000,6,1.050000,0.744531,110.189960,724.733637,0.368378,1.027522,11,11
0.789002,6,1.015444,0.601657,112.964011,873.109372,0.356115,1.036559,11,12
0.800000,5,0.777760,0.831477,0.000000,0.000000,0.000000,0.000000,11,13
0.800000,7,0.964549,0.717453,110.302712,731.366267,0.367373,1.029235,11,14
0.789171,5,0.948965,0.760767,110.041314,740.084888,0.369150,1.026495,11,15
0.777993,6,0.943435,0.822865,111.353467,707.491961,0.366137,1.022567,11,16
0.782539,6,0.940497,0.563709,113.530343,924.512160,0.353465,1.038959,11,17
0.765488,4,0.918368,0.782516,115.057760,779.269201,0.353374,1.025119,11,18
0.800000,6,0.955634,0.820224,109.002724,674.075870,0.374139,1.022734,11,19
0.787177,5,0.710744,0.678620,0.000000,0.000000,0.000000,0.000000,11,20
0.783972,7,0.865297,0.594449,112.404438,866.049144,0.357693,1.037015,11,21
0.800000,6,1.009826,0.682735,109.809445,771.800781,0.368242,1.031431,11,22
0.800000,7,0.952325,0.867847,110.327895,639.280394,0.370729,1.019722,11,23
0.800000,7,0.908341,0.649776,110.137989,784.465907,0.366419,1.033515,11,24
0.777993,7,0.898574,0.689709,111.857910,789.317403,0.361507,1.030990,11,25
0.800000,5,0.861727,0.637089,108.355640,819.053280,0.372139,1.034318,11,26
0.800000,5,0.742371,0.808864,0.000000,0.000000,0.000000,0.000000,11,27
0.800000,3,0.979183,0.874645,116.293901,672.833729,0.351869,1.019292,11,28
0.800000,7,0.674631,0.584745,110.685906,834.973844,0.363149,1.037629,11,29
0.786063,7,0.784461,0.700949,109.847161,763.441702,0.368423,1.030279,11,30
best fit at iteration 11,106.846593
0.800000,7,0.751532,0.684527,108.449039,751.399433,0.372902,1.031317,12,1
0.800000,5,0.878805,0.602618,109.631235,854.721783,0.367067,1.036498,12,2
0.772390,5,0.862848,0.758775,110.962632,769.968965,0.365932,1.026621,12,3
0.782539,5,0.894552,0.846598,111.335128,697.021584,0.366769,1.021066,12,4
0.800000,7,0.779590,0.603894,110.066369,821.117507,0.365623,1.036417,12,5
0.800000,7,0.904817,0.873736,109.705353,636.379639,0.372956,1.019350,12,6
0.800000,5,0.803209,0.758339,107.331709,722.409743,0.378510,1.026649,12,7
0.795594,7,0.941349,0.767054,110.275486,703.447045,0.368558,1.026097,12,8
0.800000,7,0.890802,0.716750,109.255420,729.979719,0.370880,1.029279,12,9
0.800000,7,1.030052,0.711330,111.555307,738.327289,0.363132,1.029622,12,10
0.800000,3,1.050000,0.744531,116.740765,761.860691,0.347704,1.027522,12,11
0.790816,5,1.015444,0.691617,111.190484,793.690568,0.363800,1.030869,12,12
0.800000,7,0.969010,0.831477,110.384006,658.441116,0.369703,1.022023,12,13
0.800000,6,0.803905,0.535049,110.944530,909.801161,0.361228,1.040772,12,14
0.800000,6,0.902703,0.593754,109.787065,850.738827,0.366317,1.037059,12,15
0.792653,6,0.802290,0.753568,107.661887,725.762536,0.377165,1.026950,12,16
0.800000,6,0.940497,0.888142,109.709591,638.336195,0.373281,1.018439,12,17
0.800000,4,0.918368,0.670017,111.379116,807.559549,0.362796,1.032235,12,18
0.790917,6,0.955634,0.590283,111.822851,876.761117,0.359501,1.037278,12,19
0.792653,6,0.881447,0.856884,109.427059,665.248417,0.373459,1.020416,12,20
0.783972,7,0.806620,0.594449,112.007807,862.414500,0.358978,1.037015,12,21
0.800000,5,0.918591,0.808216,108.950010,691.350275,0.374039,1.023494,12,22
0.800000,5,0.693347,0.743554,0.000000,0.000000,0.000000,0.000000,12,23
0.789716,7,0.908341,0.685736,110.773527,771.870883,0.365054,1.031241,12,24
0.800000,7,0.896137,0.645769,110.054887,787.499688,0.366609,1.033769,12,25
0.800000,6,0.852786,0.658538,107.668202,785.542550,0.375036,1.032961,12,26
0.796475,5,0.802187,0.741795,107.545891,739.330201,0.377328,1.027695,12,27
0.800000,6,1.027552,0.697215,110.005326,760.465442,0.367910,1.030515,12,28
0.800000,5,0.674631,0.548422,108.306346,898.529493,0.370310,1.039926,12,29
0.800000,4,0.884743,0.500000,0.000000,0.000000,0.000000,0.000000,12,30
best fit at iteration 12,106.846593
0.800000,7,0.751532,0.684527,108.449039,751.399433,0.372902,1.031317,13,1
0.800000,5,0.878805,0.602618,109.631235,854.721783,0.367067,1.036498,13,2
0.787177,7,0.862848,0.636441,111.142179,817.726866,0.362698,1.034359,13,3
0.800000,5,0.982249,0.730448,109.298574,744.714338,0.371071,1.028413,13,4
0.800000,7,0.779590,0.808931,0.000000,0.000000,0.000000,0.000000,13,5
0.800000,6,0.904817,0.774552,108.003262,701.123709,0.376534,1.025623,13,6
0.800000,6,0.757178,0.734371,0.000000,0.000000,0.000000,0.000000,13,7
0.795594,7,0.912760,0.767054,109.860882,703.028838,0.369948,1.026097,13,8
0.800000,5,0.890802,0.716750,108.029925,752.708072,0.375093,1.029279,13,9
0.800000,3,0.654478,0.711330,0.000000,0.000000,0.000000,0.000000,13,10
0.794123,4,0.907172,0.669002,111.799449,818.785489,0.361337,1.032299,13,11
0.800000,5,1.015444,0.749060,109.751788,731.770616,0.369941,1.027236,13,12
0.800000,7,0.969010,0.831477,110.384006,658.441116,0.369703,1.022023,13,13
0.800000,5,0.781571,0.717453,106.843613,750.334524,0.379267,1.029235,13,14
0.800000,6,0.907188,0.816058,108.368771,676.185115,0.376223,1.022998,13,15
0.792653,6,0.802290,0.753568,107.661887,725.762536,0.377165,1.026950,13,16
0.800000,6,0.940497,0.775048,108.452193,701.263009,0.374976,1.025592,13,17
0.800000,6,0.918368,0.670017,108.377896,778.410704,0.372810,1.032235,13,18
0.800000,6,0.640886,0.624798,0.000000,0.000000,0.000000,0.000000,13,19
0.800000,3,1.050000,0.678620,119.050280,822.392980,0.339594,1.031691,13,20
0.783972,7,0.988418,0.594449,114.015665,875.537590,0.352661,1.037015,13,21
0.787177,6,0.943559,0.682735,109.980020,791.471929,0.367580,1.031431,13,22
0.800000,7,0.952325,0.624072,111.156805,810.868079,0.362473,1.035141,13,23
0.800000,4,0.844621,0.685736,109.894467,791.325074,0.368032,1.031241,13,24
0.787177,7,0.830990,0.584904,112.096503,867.737208,0.358495,1.037618,13,25
0.795594,7,0.701630,0.658538,0.000000,0.000000,0.000000,0.000000,13,26
0.800000,3,0.742371,0.618187,113.142882,871.858445,0.355992,1.035513,13,27
0.800000,6,0.771013,0.697215,106.638221,752.413900,0.379531,1.030515,13,28
0.800000,6,0.950697,0.648943,109.216100,798.787025,0.369497,1.033568,13,29
0.787177,7,0.784461,0.707762,109.681901,756.434040,0.369153,1.029848,13,30
best fit at iteration 13,106.846593
0.800000,4,0.751532,0.844414,0.000000,0.000000,0.000000,0.000000,14,1
0.800000,7,0.878805,0.860716,109.294503,642.929100,0.374064,1.020173,14,2
0.800000,7,0.878752,0.851314,109.228001,647.687605,0.374069,1.020768,14,3
0.800000,5,0.828494,0.774148,107.709569,712.253779,0.377534,1.025649,14,4
0.800000,5,0.779590,0.683489,106.791620,775.957849,0.378660,1.031383,14,5
0.800000,7,0.775281,0.774552,0.000000,0.000000,0.000000,0.000000,14,6
0.800000,6,0.803209,0.734371,106.836549,726.449013,0.379693,1.028165,14,7
0.800000,6,0.665687,0.767054,0.000000,0.000000,0.000000,0.000000,14,8
0.800000,5,0.890802,0.691938,108.116852,772.194772,0.374235,1.030849,14,9
0.800000,7,0.902381,0.897150,109.879591,625.275078,0.372910,1.017869,14,10
0.800000,6,0.774302,0.744531,106.668189,719.489081,0.380550,1.027522,14,11
0.800000,6,1.015444,0.715264,109.641022,745.474571,0.369559,1.029373,14,12
0.800000,7,0.969010,0.831477,110.384006,658.441116,0.369703,1.022023,14,13
0.800000,5,0.781571,0.926243,0.000000,0.000000,0.000000,0.000000,14,14
0.800000,6,0.664337,0.816058,0.000000,0.000000,0.000000,0.000000,14,15
0.800000,4,0.746507,0.582989,109.797305,885.788925,0.366068,1.037740,14,16
0.800000,6,0.940497,0.746046,108.355011,720.590752,0.374644,1.027426,14,17
0.800000,5,0.918368,0.670017,108.755210,791.768857,0.371526,1.032235,14,18
0.800000,6,0.955634,0.820224,109.002724,674.075870,0.374139,1.022734,14,19
0.800000,5,0.907952,0.831153,109.187560,678.025281,0.373764,1.022043,14,20
0.783972,5,0.620430,0.549504,0.000000,0.000000,0.000000,0.000000,14,21
0.800000,6,0.922337,0.689983,108.250595,761.997755,0.373714,1.030972,14,22
0.800000,6,0.721833,0.867847,0.000000,0.000000,0.000000,0.000000,14,23
0.800000,7,0.908341,0.685736,109.714018,754.128681,0.368655,1.031241,14,24
0.800000,7,0.753864,0.830374,0.000000,0.000000,0.000000,0.000000,14,25
0.800000,5,0.852786,0.609355,108.895867,845.845813,0.369690,1.036072,14,26
0.800000,5,0.742371,0.607891,107.247149,840.841802,0.375325,1.036165,14,27
0.800000,6,0.958776,0.697215,108.764096,757.554699,0.372129,1.030515,14,28
0.800000,5,0.674631,0.584745,107.089220,860.102413,0.375365,1.037629,14,29
0.800000,5,0.784461,0.575162,108.833406,877.275958,0.369113,1.038235,14,30
best fit at iteration 14,106.846593
0.800000,6,0.751532,0.684527,106.583133,761.614098,0.379434,1.031317,15,1
0.800000,7,1.039900,0.789929,111.585036,683.871270,0.364775,1.024651,15,2
0.800000,7,0.878752,0.755274,108.977269,703.242399,0.372713,1.026843,15,3
0.800000,5,0.828494,0.774148,107.709569,712.253779,0.377534,1.025649,15,4
0.789849,5,0.926648,0.685872,109.784645,796.596418,0.368336,1.031232,15,5
0.800000,6,0.656418,0.766290,0.000000,0.000000,0.000000,0.000000,15,6
0.800000,5,0.859490,0.734371,107.701412,739.203519,0.376669,1.028165,15,7
0.795594,7,0.912760,0.767054,109.860882,703.028838,0.369948,1.026097,15,8
0.800000,5,0.872853,0.716750,107.803702,752.306985,0.375875,1.029279,15,9
0.800000,7,0.889262,0.860878,109.424131,642.812008,0.373637,1.020163,15,10
0.800000,6,0.774302,0.744531,106.668189,719.489081,0.380550,1.027522,15,11
0.800000,6,0.884434,0.837153,108.369920,664.494560,0.376702,1.021664,15,12
0.800000,7,0.832918,0.831477,0.000000,0.000000,0.000000,0.000000,15,13
0.800000,3,0.712177,0.689164,112.174146,805.930723,0.360624,1.031024,15,14
0.800000,6,0.907188,0.770524,108.004083,703.709763,0.376424,1.025878,15,15
0.783972,7,0.817321,0.603451,111.827378,853.747018,0.359756,1.036445,15,16
0.800000,7,0.940497,0.746046,109.826746,710.390179,0.369634,1.027426,15,17
0.800000,6,0.541675,0.670017,0.000000,0.000000,0.000000,0.000000,15,18
0.800000,7,0.780763,0.735201,108.171115,715.695898,0.375025,1.028112,15,19
0.800000,5,0.937085,0.678620,108.956494,785.076612,0.371029,1.031691,15,20
0.800000,7,0.826597,0.777370,108.427128,689.010984,0.375118,1.025445,15,21
0.800000,7,0.944223,0.829774,109.991485,659.199453,0.370997,1.022130,15,22
0.800000,4,0.583972,0.510778,0.000000,0.000000,0.000000,0.000000,15,23
0.800000,6,0.817445,0.685736,107.057474,762.134869,0.377797,1.031241,15,24
0.800000,7,0.908803,0.830374,109.484098,658.707360,0.372710,1.022092,15,25
0.800000,6,0.852786,0.658538,107.668202,785.542550,0.375036,1.032961,15,26
0.796178,5,0.714650,0.727421,0.000000,0.000000,0.000000,0.000000,15,27
0.800000,7,0.647295,0.746808,0.000000,0.000000,0.000000,0.000000,15,28
0.800000,5,0.674631,0.589264,106.977159,855.619636,0.375868,1.037343,15,29
0.794123,5,0.784461,0.707762,107.458494,767.640874,0.376832,1.029848,15,30
best fit at iteration 15,106.846593
0.792653,6,0.751532,0.684527,107.330624,774.418625,0.376742,1.031317,16,1
0.800000,7,0.672526,0.860716,0.000000,0.000000,0.000000,0.000000,16,2
0.800000,7,0.699550,0.700665,0.000000,0.000000,0.000000,0.000000,16,3
0.794123,6,0.710347,0.774148,0.000000,0.000000,0.000000,0.000000,16,4
0.800000,5,0.779590,0.683489,106.791620,775.957849,0.378660,1.031383,16,5
0.800000,6,0.828536,0.858501,0.000000,0.000000,0.000000,0.000000,16,6
0.800000,6,0.803209,0.734371,106.836549,726.449013,0.379693,1.028165,16,7
0.800000,6,0.844834,0.767054,107.326623,705.350440,0.378737,1.026097,16,8
0.800000,6,0.872853,0.598140,109.189171,843.857253,0.368454,1.036781,16,9
0.800000,7,0.889262,0.860878,109.424131,642.812008,0.373637,1.020163,16,10
0.800000,6,0.774302,0.689194,106.701191,758.504356,0.379137,1.031022,16,11
0.800000,6,0.884434,0.837153,108.369920,664.494560,0.376702,1.021664,16,12
0.800000,7,0.806958,0.831477,0.000000,0.000000,0.000000,0.000000,16,13
0.800000,6,0.926385,0.744383,108.161501,721.449943,0.375282,1.027531,16,14
0.794123,6,0.907188,0.653229,109.038127,803.148746,0.370133,1.033297,16,15
0.792653,5,0.829411,0.753568,108.309125,737.898279,0.374926,1.026950,16,16
0.800000,6,0.940497,0.692023,108.513145,761.039337,0.372873,1.030843,16,17
0.800000,6,0.918368,0.670017,108.377896,778.410704,0.372810,1.032235,16,18
0.800000,7,0.780763,0.820954,0.000000,0.000000,0.000000,0.000000,16,19
0.800000,5,0.881447,0.642074,108.592932,815.395103,0.371446,1.034002,16,20
0.800000,7,0.769368,0.777370,0.000000,0.000000,0.000000,0.000000,16,21
0.800000,5,0.922337,0.694901,108.558410,770.817559,0.372770,1.030661,16,22
0.800000,5,0.952325,0.867847,110.169530,657.847963,0.371263,1.019722,16,23
0.800000,5,1.050000,0.921209,111.899119,630.693955,0.366733,1.016347,16,24
0.800000,7,0.958616,0.830374,110.207067,658.953314,0.370260,1.022092,16,25
0.800000,6,0.739897,0.658538,106.736663,781.830458,0.378282,1.032961,16,26
0.800000,5,0.742371,0.717528,106.530199,749.962519,0.380406,1.029230,16,27
0.800000,6,0.722902,0.697215,0.000000,0.000000,0.000000,0.000000,16,28
0.800000,5,0.674631,0.817278,0.000000,0.000000,0.000000,0.000000,16,29
0.800000,7,0.784461,0.698250,108.456161,741.636898,0.373203,1.030449,16,30
best fit at iteration 16,106.846593
0.800000,7,0.771417,0.684527,108.535953,751.719495,0.372621,1.031317,17,1
0.800000,7,0.729243,0.860716,0.000000,0.000000,0.000000,0.000000,17,2
0.800000,6,1.050000,0.826850,110.459565,671.361958,0.369334,1.022315,17,3
0.800000,7,0.668019,0.675382,0.000000,0.000000,0.000000,0.000000,17,4
0.800000,6,0.812354,0.737090,106.921963,724.708836,0.379472,1.027993,17,5
0.800000,7,0.792152,0.696293,108.519167,743.198513,0.372940,1.030573,17,6
0.800000,6,0.971284,0.734371,108.810786,729.627618,0.372803,1.028165,17,7
0.800000,6,0.844834,0.647096,107.725710,795.157948,0.374547,1.033685,17,8
0.800000,5,0.872853,0.558126,111.593203,905.173603,0.359621,1.039312,17,9
0.800000,7,0.890613,0.741632,109.153247,712.493410,0.371809,1.027705,17,10
0.800000,5,0.774302,0.640107,107.069491,812.298785,0.376692,1.034127,17,11
0.800000,7,0.884434,0.665210,109.651216,770.144797,0.368401,1.032539,17,12
0.800000,7,0.800954,0.800054,0.000000,0.000000,0.000000,0.000000,17,13
0.800000,5,0.781571,0.717453,106.843613,750.334524,0.379267,1.029235,17,14
0.800000,4,0.907188,0.770524,110.832666,727.572117,0.366829,1.025878,17,15
0.792653,7,0.900244,0.815182,110.107148,678.348018,0.370204,1.023053,17,16
0.800000,6,0.914456,0.900095,109.640995,632.823595,0.373797,1.017683,17,17
0.800000,6,0.918368,0.670017,108.377896,778.410704,0.372810,1.032235,17,18
0.800000,7,0.780763,0.574388,110.979936,851.046521,0.361971,1.038284,17,19
0.800000,5,0.881447,0.650413,108.436601,807.651944,0.372165,1.033475,17,20
0.800000,5,0.826597,0.777370,107.731860,710.223409,0.377531,1.025445,17,21
0.800000,6,0.817774,0.689983,107.028137,758.830501,0.377979,1.030972,17,22
0.800000,5,0.886540,0.777390,108.287040,710.366350,0.375612,1.025444,17,23
0.800000,5,0.817445,0.685736,107.196791,775.077467,0.377290,1.031241,17,24
0.800000,7,0.896137,0.830374,109.319917,658.686872,0.373269,1.022092,17,25
0.800000,7,0.880390,0.658538,109.688465,775.645226,0.368109,1.032961,17,26
0.800000,5,0.910497,0.717528,108.292798,752.601074,0.374213,1.029230,17,27
0.800000,5,0.771013,0.697215,106.698369,765.163913,0.379313,1.030515,17,28
0.800000,5,0.674631,0.589264,106.977159,855.619636,0.375868,1.037343,17,29
0.800000,5,0.829228,0.707762,107.295058,758.205636,0.377451,1.029848,17,30
best fit at iteration 17,106.846593
0.800000,7,0.751532,0.684527,108.449039,751.399433,0.372902,1.031317,18,1
0.800000,4,0.878805,0.670388,110.628505,805.716086,0.365267,1.032212,18,2
0.800000,7,0.878752,0.755274,108.977269,703.242399,0.372713,1.026843,18,3
0.800000,4,0.828494,0.774148,110.146874,725.329370,0.369183,1.025649,18,4
0.800000,5,0.779590,0.683489,106.791620,775.957849,0.378660,1.031383,18,5
0.800000,5,0.868070,0.722994,107.760777,747.579837,0.376189,1.028884,18,6
0.800000,6,0.803209,0.734371,106.836549,726.449013,0.379693,1.028165,18,7
0.800000,6,0.844834,0.696248,107.261527,754.693048,0.377317,1.030576,18,8
0.800000,6,0.745980,0.622153,107.316992,813.328275,0.375398,1.035262,18,9
0.800000,7,0.779415,0.741632,108.135188,711.440240,0.375299,1.027705,18,10
0.800000,6,0.774302,0.714784,106.628311,739.745760,0.379999,1.029404,18,11
0.800000,6,0.828461,0.837153,0.000000,0.000000,0.000000,0.000000,18,12
0.800000,7,0.785616,0.620040,109.685975,806.145475,0.367251,1.035396,18,13
0.800000,4,0.682686,0.717453,0.000000,0.000000,0.000000,0.000000,18,14
0.800000,6,0.784909,0.724822,106.698850,732.834162,0.379983,1.028769,18,15
0.792653,6,0.802290,0.633843,108.252190,818.614299,0.372381,1.034523,18,16
0.800000,6,0.940497,0.597496,110.344173,849.748881,0.364556,1.036822,18,17
0.800000,6,0.706455,0.608738,107.427659,823.992904,0.374722,1.036111,18,18
0.800000,4,0.574531,0.500000,0.000000,0.000000,0.000000,0.000000,18,19
0.800000,5,0.881447,0.794916,108.435622,699.364011,0.375505,1.024335,18,20
0.800000,7,0.772316,0.777370,0.000000,0.000000,0.000000,0.000000,18,21
0.800000,6,0.814406,0.689983,106.997980,758.748938,0.378084,1.030972,18,22
0.800000,5,0.886540,0.667409,108.270586,792.687589,0.373126,1.032400,18,23
0.800000,6,0.817445,0.685736,107.057474,762.134869,0.377797,1.031241,18,24
0.800000,6,0.896137,0.830374,108.408591,668.163484,0.376417,1.022092,18,25
0.800000,4,0.739897,0.692605,108.397448,784.001245,0.373281,1.030806,18,26
0.800000,5,0.910546,0.807538,108.859191,691.734170,0.374319,1.023537,18,27
0.800000,6,0.776533,0.697215,106.681239,752.520845,0.379396,1.030515,18,28
0.800000,5,0.674631,0.589264,106.977159,855.619636,0.375868,1.037343,18,29
0.800000,5,0.810387,0.707762,107.102106,757.880028,0.378151,1.029848,18,30
best fit at iteration 18,106.846593
0.800000,6,0.930843,0.684527,108.422613,766.770760,0.373001,1.031317,19,1
0.800000,4,0.878805,0.742985,110.356116,746.920665,0.367774,1.027620,19,2
0.800000,7,0.955910,0.755274,110.044468,704.458839,0.369098,1.026843,19,3
0.800000,5,0.755569,0.657431,106.682583,796.623594,0.378452,1.033031,19,4
0.800000,5,0.779590,0.683489,106.791620,775.957849,0.378660,1.031383,19,5
0.800000,7,0.747698,0.688927,108.388875,748.055161,0.373221,1.031039,19,6
0.800000,6,0.652185,0.734371,0.000000,0.000000,0.000000,0.000000,19,7
0.800000,5,0.868924,0.696248,107.797393,768.077819,0.375445,1.030576,19,8
0.800000,6,1.039948,0.622153,111.743074,831.564048,0.360555,1.035262,19,9
0.800000,7,0.826606,0.741632,108.487714,711.727159,0.374096,1.027705,19,10
0.800000,6,0.774302,0.677839,106.775473,767.270810,0.378620,1.031740,19,11
0.800000,5,0.891402,0.726793,108.038883,745.212246,0.375288,1.028644,19,12
0.800000,7,0.785616,0.620040,109.685975,806.145475,0.367251,1.035396,19,13
0.800000,5,0.892137,0.711436,108.053077,756.796684,0.374889,1.029615,19,14
0.800000,6,0.784909,0.724822,106.698850,732.834162,0.379983,1.028769,19,15
0.792653,6,0.867587,0.753568,108.257902,726.305495,0.375089,1.026950,19,16
0.800000,6,0.940497,0.628871,109.451183,817.314716,0.368257,1.034838,19,17
0.800000,4,0.706455,0.608738,108.321416,856.935282,0.371620,1.036111,19,18
0.800000,7,0.702060,0.622186,109.511935,801.265290,0.367879,1.035260,19,19
0.800000,4,0.728979,0.678620,108.210680,795.068389,0.373614,1.031691,19,20
0.800000,5,0.813944,0.777370,107.631655,710.247229,0.377892,1.025445,19,21
0.800000,7,0.896099,0.689983,109.513737,750.361110,0.369402,1.030972,19,22
0.800000,5,0.886540,0.763533,108.159306,719.415756,0.375724,1.026320,19,23
0.792653,6,0.825404,0.793833,108.148109,700.622132,0.376429,1.024404,19,24
0.800000,6,0.840200,0.732486,107.159107,728.197566,0.378523,1.028284,19,25
0.800000,6,0.811128,0.658538,107.232449,783.972221,0.376528,1.032961,19,26
0.800000,7,0.800217,0.717528,108.395367,727.947258,0.373841,1.029230,19,27
0.800000,6,0.771013,0.647737,107.057640,791.768857,0.376912,1.033644,19,28
0.800000,7,0.674631,0.589264,110.536184,830.618200,0.363752,1.037343,19,29
0.800000,6,0.784461,0.799574,0.000000,0.000000,0.000000,0.000000,19,30
best fit at iteration 19,106.846593
0.800000,6,0.751532,0.717018,106.490771,737.941376,0.380538,1.029262,20,1
0.800000,7,0.878805,0.860716,109.294503,642.929100,0.374064,1.020173,20,2
0.800000,7,0.711920,0.755274,0.000000,0.000000,0.000000,0.000000,20,3
0.800000,7,0.910366,0.657431,110.052992,777.810321,0.366868,1.033031,20,4
0.792653,5,0.911395,0.783765,109.405623,718.342101,0.371855,1.025041,20,5
0.800000,6,0.868070,0.827433,108.090222,669.811861,0.377453,1.022278,20,6
0.800000,6,0.803209,0.734371,106.836549,726.449013,0.379693,1.028165,20,7
0.800000,6,0.702679,0.696248,0.000000,0.000000,0.000000,0.000000,20,8
0.800000,6,0.745980,0.622153,107.316992,813.328275,0.375398,1.035262,20,9
0.800000,4,0.779415,0.652309,109.059308,818.641680,0.370094,1.033355,20,10
0.800000,6,0.774302,0.832003,0.000000,0.000000,0.000000,0.000000,20,11
0.800000,6,0.815735,0.759301,107.024058,710.104336,0.379609,1.026588,20,12
0.800000,4,0.785616,0.620040,109.663097,849.408055,0.367344,1.035396,20,13
0.800000,5,0.702484,0.597129,107.052788,849.305860,0.375775,1.036845,20,14
0.800000,2,0.777070,0.594215,122.813224,928.387253,0.327477,1.037030,20,15
0.792653,5,0.802290,0.616847,108.602052,849.276937,0.370794,1.035598,20,16
0.800000,6,0.860190,0.746046,107.377242,719.195871,0.378049,1.027426,20,17
0.800000,6,0.706455,0.770705,0.000000,0.000000,0.000000,0.000000,20,18
0.800000,7,0.871143,0.735201,108.948341,716.591940,0.372363,1.028112,20,19
0.800000,5,0.881447,0.678620,108.082919,782.899875,0.374051,1.031691,20,20
0.800000,7,0.702573,0.700867,0.000000,0.000000,0.000000,0.000000,20,21
0.800000,6,0.725250,0.624017,107.180354,810.837033,0.375930,1.035145,20,22
0.800000,4,0.756927,0.557625,111.097773,915.504134,0.361203,1.039344,20,23
0.800000,5,0.782386,0.685736,106.819334,774.255689,0.378627,1.031241,20,24
0.800000,6,0.840200,0.722371,107.155310,735.302303,0.378304,1.028924,20,25
0.800000,5,0.641847,0.608298,0.000000,0.000000,0.000000,0.000000,20,26
0.800000,5,0.742371,0.788689,0.000000,0.000000,0.000000,0.000000,20,27
0.800000,6,0.948054,0.840845,109.130400,662.540409,0.374174,1.021430,20,28
0.794123,7,0.674631,0.650985,0.000000,0.000000,0.000000,0.000000,20,29
0.800000,5,0.907598,0.789115,108.617675,703.032288,0.374739,1.024702,20,30
best fit at iteration 20,106.846593
0.800000,7,0.751532,0.717018,0.000000,0.000000,0.000000,0.000000,21,1
0.800000,6,0.650282,0.860716,0.000000,0.000000,0.000000,0.000000,21,2
0.800000,5,0.878752,0.821051,108.783456,683.893355,0.374913,1.022682,21,3
0.800000,5,0.817136,0.706849,107.162766,758.667393,0.377893,1.029905,21,4
0.800000,7,0.790017,0.836096,0.000000,0.000000,0.000000,0.000000,21,5
0.800000,5,0.697622,0.722994,0.000000,0.000000,0.000000,0.000000,21,6
0.800000,6,0.803209,0.734371,106.836549,726.449013,0.379693,1.028165,21,7
0.800000,6,0.889911,0.696248,107.767856,755.932237,0.375523,1.030576,21,8
0.800000,5,0.751672,0.638012,106.837341,813.297040,0.377454,1.034259,21,9
0.800000,7,0.779415,0.741632,108.135188,711.440240,0.375299,1.027705,21,10
0.800000,4,0.712643,0.530992,0.000000,0.000000,0.000000,0.000000,21,11
0.800000,5,0.815735,0.892221,0.000000,0.000000,0.000000,0.000000,21,12
0.800000,4,0.882470,0.913364,113.263180,645.909709,0.362134,1.016843,21,13
0.800000,3,0.751630,0.717453,113.165711,782.957765,0.358101,1.029235,21,14
0.800000,6,0.536794,0.724822,0.000000,0.000000,0.000000,0.000000,21,15
0.800000,6,0.802290,0.753568,106.888836,713.718038,0.379949,1.026950,21,16
0.800000,6,0.666504,0.594882,0.000000,0.000000,0.000000,0.000000,21,17
0.800000,6,0.706455,0.674437,0.000000,0.000000,0.000000,0.000000,21,18
0.800000,6,0.755240,0.696120,106.547004,752.975702,0.379830,1.030584,21,19
0.800000,6,0.803125,0.678620,106.980232,767.354215,0.377898,1.031691,21,20
0.800000,5,0.837085,0.683303,107.446861,777.581848,0.376366,1.031395,21,21
0.800000,6,0.794749,0.720177,106.760652,736.171364,0.379633,1.029062,21,22
0.800000,5,0.947789,0.763533,108.864835,720.174169,0.373312,1.026320,21,23
0.800000,5,0.782386,0.632691,107.271009,819.338477,0.375799,1.034596,21,24
0.800000,6,0.840200,0.722371,107.155310,735.302303,0.378304,1.028924,21,25
0.800000,6,0.863134,0.796537,107.722296,687.400728,0.378037,1.024233,21,26
0.800000,5,0.742371,0.717528,106.530199,749.962519,0.380406,1.029230,21,27
0.800000,6,0.771013,0.735627,106.615669,725.354213,0.380512,1.028085,21,28
0.800000,5,0.674631,0.589264,106.977159,855.619636,0.375868,1.037343,21,29
0.800000,7,0.783123,0.720734,108.269890,725.553022,0.374360,1.029027,21,30
best fit at iteration 21,106.846593
0.800000,6,0.751532,0.661287,106.771735,779.901363,0.378228,1.032787,22,1
0.800000,7,0.878805,0.513469,0.000000,0.000000,0.000000,0.000000,22,2
0.800000,5,0.860947,0.821051,108.633905,683.981707,0.375410,1.022682,22,3
0.800000,3,0.755569,0.626063,113.382182,864.244271,0.355410,1.035015,22,4
0.800000,5,0.779590,0.663718,106.894704,792.064989,0.377862,1.032633,22,5
0.800000,4,0.831612,0.619891,110.663149,851.936665,0.364001,1.035406,22,6
0.800000,6,0.803209,0.734539,106.844142,726.349349,0.379689,1.028154,22,7
0.800000,7,0.844834,0.747250,108.632552,708.157218,0.373713,1.027350,22,8
0.800000,5,0.861368,0.756240,107.849124,724.089364,0.376650,1.026781,22,9
0.800000,5,0.678166,0.556924,108.011407,889.397405,0.371526,1.039388,22,10
0.800000,5,0.774302,0.714784,106.775872,752.200100,0.379464,1.029404,22,11
