D, Z, AEdAO, PdD, P_B, n,etaO,etaR, iteration, population i 
0.787493,5,1.050000,0.685075,112.376837,807.441345,0.359788,1.031283,11,6
0.800000,6,0.855340,0.730873,107.307515,729.552212,0.377963,1.028386,11,7
0.721705,5,0.902194,0.676334,117.549165,946.963044,0.343326,1.031836,11,8
0.746631,6,1.036131,0.747839,116.100494,818.205755,0.349300,1.027313,11,9
0.800000,4,0.933156,0.884293,112.657065,659.178934,0.363429,1.018682,11,10
0.800000,5,0.775473,0.700014,106.744995,763.123549,0.379220,1.030338,11,11
0.737756,6,0.868420,0.715900,114.496697,857.866223,0.353447,1.029333,11,12
0.800000,6,0.926796,0.738314,108.162736,725.702201,0.375143,1.027915,11,13
0.800000,5,0.939053,0.629135,110.033627,831.466102,0.366295,1.034821,11,14
0.721705,6,0.983940,0.727849,118.315656,886.058035,0.342185,1.028577,11,15
0.800000,5,0.657103,0.551227,108.005471,894.128842,0.371416,1.039749,11,16
0.799661,6,0.915760,0.694490,108.165040,758.746184,0.374122,1.030687,11,17
0.800000,6,0.821786,0.787733,107.270282,692.571182,0.379409,1.024790,11,18
0.784246,6,0.748178,0.616692,109.022428,848.235556,0.369313,1.035608,11,19
0.800000,6,0.858058,0.724970,107.325437,733.748237,0.377742,1.028759,11,20
0.800000,6,0.958090,0.729937,108.610404,732.479303,0.373387,1.028445,11,21
0.721705,5,0.903151,0.910551,0.000000,0.000000,0.000000,0.000000,11,22
0.799729,6,0.972099,0.740641,108.856115,725.605635,0.372808,1.027768,11,23
0.800000,5,1.014370,0.819335,110.062476,685.154538,0.370509,1.022791,11,24
0.788905,6,0.887628,0.763594,108.941111,726.107287,0.372963,1.026316,11,25
0.795040,6,0.772830,0.560786,109.817779,886.472706,0.365460,1.039144,11,26
0.800000,7,1.020726,0.730922,111.278536,723.223879,0.364478,1.028383,11,27
0.799661,5,0.990243,0.667994,110.167751,797.744886,0.366716,1.032363,11,28
0.799783,7,0.887538,0.789922,109.110151,682.015943,0.373064,1.024651,11,29
0.799661,5,0.801432,0.662480,107.188541,794.394651,0.376794,1.032712,11,30
best fit at iteration 11,107.188541
0.800000,6,1.010277,0.726116,109.493923,736.965535,0.370297,1.028687,12,1
0.800000,5,0.955783,0.601886,111.461127,861.747370,0.361014,1.036544,12,2
0.800000,6,0.825809,0.760096,107.112533,709.652222,0.379315,1.026538,12,3
0.799661,7,0.948444,0.573285,112.409719,865.712281,0.357341,1.038353,12,4
0.784246,4,0.767472,0.663503,110.494793,838.019424,0.365419,1.032647,12,5
0.784721,5,1.050000,0.704145,112.360188,795.429258,0.360255,1.030076,12,6
0.784246,6,0.797184,0.725753,108.438045,759.178585,0.373774,1.028710,12,7
0.784246,6,0.949974,0.676334,110.468006,802.686140,0.365807,1.031836,12,8
0.800000,6,0.947727,0.716766,108.483489,741.948696,0.373522,1.029278,12,9
0.784246,6,0.900497,0.554208,113.010143,928.571266,0.354896,1.039560,12,10
0.800000,5,0.893357,0.622021,109.304355,835.632783,0.368599,1.035271,12,11
0.794769,6,0.950420,0.715900,109.081346,751.533594,0.371423,1.029333,12,12
0.800000,7,0.926796,0.788388,109.602550,682.922980,0.371343,1.024748,12,13
0.800000,6,0.939053,0.629135,109.408002,816.936374,0.368379,1.034821,12,14
0.799729,7,1.034820,0.727849,111.598753,726.401828,0.363343,1.028577,12,15
0.800000,6,0.768255,0.701548,106.613609,749.193109,0.379739,1.030241,12,16
0.799661,6,0.915760,0.694490,108.165040,758.746184,0.374122,1.030687,12,17
0.800000,5,0.995551,0.787733,109.585722,704.740154,0.371399,1.024790,12,18
0.799661,6,0.863243,0.745531,107.443958,720.137018,0.377803,1.027459,12,19
0.799932,6,0.769689,0.668313,106.825780,774.826038,0.378211,1.032343,12,20
0.800000,6,0.779629,0.725942,106.658120,731.998259,0.380139,1.028698,12,21
0.800000,5,0.903151,0.721108,108.184717,749.697027,0.374650,1.029004,12,22
0.799729,6,0.972099,0.740641,108.856115,725.605635,0.372808,1.027768,12,23
0.800000,5,0.974683,0.784456,109.312410,706.597765,0.372255,1.024997,12,24
0.784246,6,0.898975,0.763594,109.583225,734.090527,0.370735,1.026316,12,25
0.800000,4,0.719436,0.745300,0.000000,0.000000,0.000000,0.000000,12,26
0.800000,7,0.845140,0.730922,108.696118,719.171448,0.373127,1.028383,12,27
0.788634,5,0.990243,0.775915,110.707397,731.138535,0.367280,1.025537,12,28
0.800000,7,0.818395,0.703550,108.630890,738.250074,0.372712,1.030114,12,29
0.800000,5,0.801432,0.662480,107.153073,793.786934,0.376920,1.032712,12,30
best fit at iteration 12,107.153073
0.800000,6,0.803707,0.545244,110.392165,897.349221,0.363259,1.040127,13,1
0.788634,6,0.955783,0.765205,109.855182,726.509665,0.369880,1.026214,13,2
0.800000,5,0.825809,0.760096,107.548644,721.327076,0.377800,1.026538,13,3
0.800000,7,0.824662,0.573285,111.189680,855.135943,0.361255,1.038353,13,4
0.784246,6,0.652510,0.663503,0.000000,0.000000,0.000000,0.000000,13,5
0.800000,6,1.050000,0.704145,110.403660,755.824320,0.366740,1.030076,13,6
0.800000,6,0.855340,0.702880,107.345828,749.909406,0.377179,1.030157,13,7
0.784246,6,0.808708,0.840358,0.000000,0.000000,0.000000,0.000000,13,8
0.800000,6,0.846058,0.880371,0.000000,0.000000,0.000000,0.000000,13,9
0.788688,5,1.050000,0.690909,112.139933,799.938680,0.360700,1.030914,13,10
0.800000,5,0.555380,0.700014,0.000000,0.000000,0.000000,0.000000,13,11
0.800000,6,1.003832,0.727080,109.375150,736.017851,0.370721,1.028626,13,12
0.800000,7,0.770499,0.764729,0.000000,0.000000,0.000000,0.000000,13,13
0.799729,5,0.975295,0.679523,109.668281,786.517283,0.368668,1.031634,13,14
0.800000,7,0.928492,0.727849,109.704039,722.828917,0.369625,1.028577,13,15
0.800000,5,0.775601,0.701548,106.747837,761.970338,0.379245,1.030241,13,16
0.799729,6,0.805759,0.694490,106.931578,755.575008,0.378425,1.030687,13,17
0.800000,6,0.821786,0.787733,107.270282,692.571182,0.379409,1.024790,13,18
0.799783,6,0.854665,0.745531,107.349863,719.840051,0.378151,1.027459,13,19
0.799932,6,0.885811,0.550224,111.390668,899.706666,0.360085,1.039812,13,20
0.796849,6,1.050000,0.725942,110.597921,743.872488,0.366589,1.028698,13,21
0.791124,5,0.858163,0.843156,110.010151,685.567541,0.371177,1.021284,13,22
0.800000,6,1.050000,0.767909,110.178246,708.323019,0.368940,1.026043,13,23
0.800000,4,0.833368,0.742936,109.849018,746.736305,0.369472,1.027623,13,24
0.800000,6,0.887628,0.593300,109.558486,850.055859,0.367077,1.037087,13,25
0.800000,7,0.694445,0.560786,111.519425,860.242165,0.359899,1.039144,13,26
0.800000,7,0.712292,0.730922,0.000000,0.000000,0.000000,0.000000,13,27
0.799661,5,0.885820,0.748950,108.088864,729.862230,0.375627,1.027243,13,28
0.800000,6,0.909576,0.714085,107.950575,742.859605,0.375304,1.029448,13,29
0.800000,6,1.005838,0.662480,110.019236,789.496034,0.367088,1.032712,13,30
best fit at iteration 13,107.153073
0.800000,6,1.010277,0.765831,109.468550,708.678567,0.371280,1.026175,14,1
0.788905,6,0.982833,0.765205,110.228990,726.599163,0.368616,1.026214,14,2
0.800000,4,0.825809,0.644403,110.011552,827.599422,0.366719,1.033855,14,3
0.800000,6,1.050000,0.573285,114.102708,889.360054,0.352037,1.038353,14,4
0.784246,6,0.767472,0.623910,109.004993,842.240607,0.369524,1.035151,14,5
0.800000,7,0.882849,0.771520,109.018756,692.911089,0.372961,1.025815,14,6
0.800000,6,0.718521,0.792952,0.000000,0.000000,0.000000,0.000000,14,7
0.784246,6,0.846495,0.676334,109.039151,798.585041,0.370588,1.031836,14,8
0.800000,6,0.947727,0.717046,108.484252,741.740801,0.373530,1.029260,14,9
0.800000,6,0.807790,0.690909,106.947284,757.907151,0.378313,1.030914,14,10
0.800000,7,1.050000,0.852009,111.966528,648.302260,0.364933,1.020724,14,11
0.794769,5,0.747142,0.647522,107.227403,814.417545,0.376286,1.033658,14,12
0.800000,6,0.926796,0.696468,108.278704,756.986046,0.373786,1.030562,14,13
0.800000,6,0.939053,0.629135,109.408002,816.936374,0.368379,1.034821,14,14
0.794986,7,0.867161,0.727849,109.450593,729.848171,0.370443,1.028577,14,15
0.800000,6,1.047229,0.659211,110.973072,795.068389,0.363852,1.032919,14,16
0.794769,5,0.733758,0.694490,106.928248,775.863130,0.378409,1.030687,14,17
0.800000,6,0.821786,0.620218,107.978578,818.704976,0.373085,1.035385,14,18
0.799729,6,0.853605,0.701082,107.361818,751.687478,0.377079,1.030270,14,19
0.799932,6,0.734472,0.668313,106.622241,773.976572,0.378917,1.032343,14,20
0.799932,6,0.667459,0.725942,0.000000,0.000000,0.000000,0.000000,14,21
0.800000,7,0.870724,0.721108,109.005440,726.449013,0.371842,1.029004,14,22
0.800000,6,0.886280,0.740641,107.651451,723.273279,0.376966,1.027768,14,23
0.800000,5,0.974683,0.784456,109.312410,706.597765,0.372255,1.024997,14,24
0.800000,6,0.925631,0.763594,108.200796,708.465195,0.375577,1.026316,14,25
0.784246,6,0.824698,0.560786,111.458482,912.852086,0.359984,1.039144,14,26
0.799783,6,0.845140,0.675426,107.420214,771.515631,0.376266,1.031893,14,27
0.800000,5,0.980094,0.613763,111.566887,850.704652,0.360922,1.035793,14,28
0.794769,5,0.909576,0.783591,109.156872,714.989678,0.372730,1.025051,14,29
0.799783,7,0.689097,0.662480,0.000000,0.000000,0.000000,0.000000,14,30
best fit at iteration 14,107.153073
0.800000,6,1.010277,0.616165,111.213015,835.434992,0.362127,1.035641,15,1
0.800000,6,0.963741,0.765205,108.739572,708.086185,0.373769,1.026214,15,2
0.795599,6,0.825809,0.760096,107.585092,716.803584,0.377638,1.026538,15,3
0.800000,7,0.824662,0.573285,111.189680,855.135943,0.361255,1.038353,15,4
0.784246,6,0.839345,0.729953,108.811299,756.701700,0.372584,1.028444,15,5
0.800000,7,0.756780,0.771520,0.000000,0.000000,0.000000,0.000000,15,6
0.800000,6,0.993584,0.674550,109.602075,778.067515,0.368766,1.031948,15,7
0.787451,6,0.846495,0.676334,108.705651,792.735927,0.371761,1.031836,15,8
0.800000,6,0.947727,0.715912,108.489048,742.599117,0.373490,1.029332,15,9
0.800000,5,0.807790,0.643280,107.446185,810.805989,0.375440,1.033926,15,10
0.800000,5,0.775473,0.729905,106.867603,741.481097,0.379498,1.028447,15,11
0.794769,6,0.772046,0.647522,107.592238,801.398383,0.375002,1.033658,15,12
0.800000,7,0.822676,0.738314,108.466564,713.910518,0.374094,1.027915,15,13
0.800000,6,1.050000,0.629135,111.778989,825.052268,0.360584,1.034821,15,14
0.799729,7,0.867161,0.727849,108.963642,722.068870,0.372142,1.028577,15,15
0.800000,5,0.910232,0.701548,108.338060,765.053344,0.373683,1.030241,15,16
0.799932,6,0.660563,0.694490,0.000000,0.000000,0.000000,0.000000,15,17
0.800000,6,0.821786,0.594775,108.629445,843.823629,0.370265,1.036994,15,18
0.787722,7,0.854665,0.745531,110.029462,729.509628,0.368850,1.027459,15,19
0.800000,6,1.050000,0.847186,110.646531,659.897844,0.369181,1.021029,15,20
0.800000,6,0.779629,0.737084,106.676402,724.436138,0.380335,1.027993,15,21
0.800000,5,1.050000,0.721108,110.495005,754.316709,0.366837,1.029004,15,22
0.800000,6,0.886280,0.740641,107.651451,723.273279,0.376966,1.027768,15,23
0.800000,5,0.877271,0.784456,108.273316,705.844136,0.375827,1.024997,15,24
0.800000,6,0.762070,0.763594,0.000000,0.000000,0.000000,0.000000,15,25
0.800000,6,0.719436,0.773441,0.000000,0.000000,0.000000,0.000000,15,26
0.782166,6,0.845140,0.646786,109.569594,828.394582,0.368118,1.033704,15,27
0.800000,5,0.867696,0.811997,108.547685,689.167940,0.375503,1.023255,15,28
0.799932,6,0.909576,0.611610,109.365927,832.642511,0.368147,1.035929,15,29
0.800000,7,0.994846,0.839840,110.862250,654.129471,0.368299,1.021494,15,30
best fit at iteration 15,107.153073
0.800000,6,0.909760,0.765831,108.019233,706.786424,0.376282,1.026175,16,1
0.800000,7,0.955783,0.765205,110.035770,697.911996,0.369360,1.026214,16,2
0.800000,6,0.825809,0.760096,107.112533,709.652222,0.379315,1.026538,16,3
0.800000,7,0.991032,0.573285,113.022732,869.067696,0.355385,1.038353,16,4
0.800000,7,0.839345,0.729953,108.642317,719.758067,0.373280,1.028444,16,5
0.800000,6,0.849314,0.771520,107.396310,702.565823,0.378597,1.025815,16,6
0.800000,6,0.855340,0.730873,107.307515,729.552212,0.377963,1.028386,16,7
0.787451,6,0.846495,0.676334,108.705651,792.735927,0.371761,1.031836,16,8
0.800000,6,0.947727,0.716766,108.483489,741.948696,0.373522,1.029278,16,9
0.799783,7,0.790731,0.584296,110.698723,841.686859,0.363103,1.037657,16,10
0.800000,5,0.775473,0.891852,0.000000,0.000000,0.000000,0.000000,16,11
0.794769,7,0.747142,0.647522,109.504326,789.958748,0.368429,1.033658,16,12
0.800000,6,0.837222,0.796301,107.481195,687.512308,0.378878,1.024248,16,13
0.800000,6,0.939053,0.629135,109.408002,816.936374,0.368379,1.034821,16,14
0.799729,5,0.867161,0.784256,108.201582,706.370674,0.376057,1.025009,16,15
0.800000,6,0.768255,0.667784,106.805800,775.077467,0.378247,1.032376,16,16
0.800000,6,0.733758,0.694490,106.449814,753.887068,0.380154,1.030687,16,17
0.800000,6,0.821340,0.787733,107.266592,692.571182,0.379422,1.024790,16,18
0.800000,6,0.707626,0.745531,0.000000,0.000000,0.000000,0.000000,16,19
0.799932,7,1.021071,0.668313,111.726841,773.665568,0.361623,1.032343,16,20
0.800000,6,0.779629,0.500000,0.000000,0.000000,0.000000,0.000000,16,21
0.800000,5,0.825467,0.721108,107.279175,748.240173,0.377813,1.029004,16,22
0.787451,6,0.917222,0.740641,109.379725,744.867856,0.370925,1.027768,16,23
0.799827,6,0.969605,0.784456,108.933512,696.010076,0.373549,1.024997,16,24
0.800000,6,0.925631,0.763594,108.200796,708.465195,0.375577,1.026316,16,25
0.789961,5,0.751420,0.560786,109.859206,911.070775,0.365265,1.039144,16,26
0.799783,5,0.845140,0.675426,107.616818,784.690986,0.375574,1.031893,16,27
0.800000,5,0.885820,0.748950,108.051308,729.300972,0.375756,1.027243,16,28
0.800000,6,0.916456,0.918141,109.999451,624.574324,0.373011,1.016541,16,29
0.800000,5,0.801031,0.662480,107.140702,793.757182,0.376943,1.032712,16,30
best fit at iteration 16,107.140702
0.800000,5,0.818711,0.712897,107.193542,754.182394,0.377939,1.029523,17,1
0.800000,6,0.955783,0.765205,108.617077,707.920495,0.374172,1.026214,17,2
0.799827,6,0.825809,0.760096,107.133634,709.936809,0.379247,1.026538,17,3
0.800000,5,0.873697,0.839613,109.055295,673.539903,0.374403,1.021508,17,4
0.794769,6,0.839345,0.729953,107.696032,738.662370,0.376543,1.028444,17,5
0.799783,5,0.849314,0.826886,108.668293,681.116822,0.375427,1.022313,17,6
0.789961,6,0.855340,0.754525,108.430306,730.030033,0.374508,1.026890,17,7
0.787451,6,0.888374,0.791532,109.306819,710.604920,0.372348,1.024549,17,8
0.800000,6,0.947727,0.716766,108.483489,741.948696,0.373522,1.029278,17,9
0.800000,6,0.811351,0.629500,107.676332,809.504286,0.374317,1.034798,17,10
0.799932,5,0.775473,0.500000,0.000000,0.000000,0.000000,0.000000,17,11
0.799946,6,0.762004,0.647522,107.010895,791.759103,0.377083,1.033658,17,12
0.800000,6,0.815743,0.796301,107.299825,687.534628,0.379507,1.024248,17,13
0.800000,6,0.993770,0.763604,109.196517,709.794933,0.372167,1.026316,17,14
0.799946,5,0.572927,0.500000,0.000000,0.000000,0.000000,0.000000,17,15
0.800000,6,0.790353,0.605307,108.026982,831.368179,0.372577,1.036328,17,16
0.800000,5,0.733758,0.688020,106.379843,771.603936,0.380251,1.031096,17,17
0.800000,6,0.821340,0.787733,107.266592,692.571182,0.379422,1.024790,17,18
0.799783,6,0.854665,0.745531,107.349863,719.840051,0.378151,1.027459,17,19
0.799902,6,0.734472,0.668313,106.626537,774.031446,0.378906,1.032343,17,20
0.800000,7,0.779629,0.771416,0.000000,0.000000,0.000000,0.000000,17,21
0.799946,5,0.793682,0.595180,108.307078,856.676816,0.371382,1.036969,17,22
0.800000,6,0.886280,0.686738,107.782801,763.343604,0.375253,1.031177,17,23
0.799827,5,0.877271,0.650676,108.386292,807.536204,0.372356,1.033458,17,24
0.800000,6,0.925631,0.696496,108.252508,756.904879,0.373854,1.030560,17,25
0.800000,5,0.719436,0.759796,0.000000,0.000000,0.000000,0.000000,17,26
0.800000,6,0.845140,0.983497,0.000000,0.000000,0.000000,0.000000,17,27
0.799827,5,0.929681,0.744043,108.578021,733.742366,0.373836,1.027553,17,28
0.800000,4,0.843263,0.776444,110.307685,723.718188,0.368695,1.025504,17,29
0.800000,5,0.801031,0.662480,107.140702,793.757182,0.376943,1.032712,17,30
best fit at iteration 17,107.140702
0.800000,5,0.818711,0.712897,107.193542,754.182394,0.377939,1.029523,18,1
0.800000,5,0.905376,0.765205,108.376417,718.488265,0.375016,1.026214,18,2
0.800000,6,0.825809,0.760096,107.112533,709.652222,0.379315,1.026538,18,3
0.800000,5,0.914106,0.821927,109.097973,683.275525,0.373852,1.022627,18,4
0.794769,6,0.949613,0.805754,109.354068,690.608972,0.372542,1.023650,18,5
0.800000,6,0.849314,0.716046,107.243600,740.004250,0.377827,1.029324,18,6
0.800000,6,0.951631,0.817803,108.924271,675.430300,0.374346,1.022888,18,7
0.787451,7,0.801840,0.676334,110.065273,780.527143,0.367167,1.031836,18,8
0.800000,7,0.745280,0.504489,114.313151,930.590219,0.349906,1.042705,18,9
0.794769,6,0.863244,0.690909,108.024590,768.364434,0.374485,1.030914,18,10
0.800000,5,0.775473,0.700014,106.744995,763.123549,0.379220,1.030338,18,11
0.800000,6,0.867869,0.713968,107.447627,741.922702,0.377070,1.029455,18,12
0.800000,6,0.815743,0.796301,107.299825,687.534628,0.379507,1.024248,18,13
0.800000,6,0.993770,0.699864,109.346432,756.823730,0.370209,1.030347,18,14
0.800000,5,0.867161,0.784256,108.172830,705.938252,0.376161,1.025009,18,15
0.794943,6,0.871889,0.701548,108.057526,759.987525,0.374624,1.030241,18,16
0.800000,5,0.591401,0.608759,0.000000,0.000000,0.000000,0.000000,18,17
0.800000,6,0.976111,0.803393,109.133597,684.158481,0.373299,1.023799,18,18
0.800000,6,0.854665,0.745531,107.328129,719.489081,0.378232,1.027459,18,19
0.799932,5,0.734472,0.730216,0.000000,0.000000,0.000000,0.000000,18,20
0.800000,6,0.779629,0.701024,106.687055,749.750110,0.379459,1.030274,18,21
0.800000,6,0.856765,0.642809,107.939165,799.540968,0.373730,1.033956,18,22
0.800000,5,0.886280,0.682330,108.120222,779.958810,0.374003,1.031456,18,23
0.799827,5,1.009235,0.784456,109.761259,707.376257,0.370738,1.024997,18,24
0.800000,6,0.925631,0.763594,108.200796,708.465195,0.375577,1.026316,18,25
0.800000,5,1.045354,0.560786,117.193721,922.925199,0.342481,1.039144,18,26
0.799783,6,0.845140,0.675426,107.420214,771.515631,0.376266,1.031893,18,27
0.795816,5,0.867828,0.756655,108.369208,730.773869,0.374820,1.026755,18,28
0.800000,5,0.909576,0.758231,108.381351,723.248578,0.374849,1.026656,18,29
0.800000,5,0.801031,0.662480,107.140702,793.757182,0.376943,1.032712,18,30
best fit at iteration 18,107.140702
0.800000,6,0.722917,0.712897,0.000000,0.000000,0.000000,0.000000,19,1
0.799783,5,0.905376,0.765205,108.398751,718.838509,0.374934,1.026214,19,2
0.800000,5,0.762953,0.760096,0.000000,0.000000,0.000000,0.000000,19,3
0.800000,5,0.733881,0.702195,106.396597,760.957299,0.380508,1.030200,19,4
0.799783,6,0.839345,0.705454,107.197404,747.977866,0.377764,1.029994,19,5
0.800000,7,0.938269,0.716046,109.904539,731.669487,0.368688,1.029324,19,6
0.800000,7,0.945941,0.730873,109.949139,721.081467,0.368863,1.028386,19,7
0.787451,6,0.846495,0.676334,108.705651,792.735927,0.371761,1.031836,19,8
0.800000,6,0.954145,0.716766,108.585830,742.156706,0.373181,1.029278,19,9
0.800000,6,0.807790,0.552972,110.060843,888.576412,0.364519,1.039638,19,10
0.800000,7,0.775473,0.673341,108.688081,760.438135,0.371829,1.032025,19,11
0.800000,5,0.762004,0.794437,0.000000,0.000000,0.000000,0.000000,19,12
0.800000,5,0.815743,0.796301,107.905115,698.694874,0.377380,1.024248,19,13
0.800000,6,0.836984,0.763604,107.236846,707.494792,0.378978,1.026316,19,14
0.799932,5,0.867161,0.784256,108.176966,706.040435,0.376138,1.025009,19,15
0.800000,6,0.768255,0.724478,106.586252,732.910248,0.380367,1.028790,19,16
0.800000,6,0.733758,0.688020,106.481589,758.694573,0.379895,1.031096,19,17
0.800000,6,0.821340,0.698051,107.025586,752.761583,0.378184,1.030462,19,18
0.800000,6,0.844695,0.745531,107.228944,719.366881,0.378578,1.027459,19,19
0.789961,6,0.734472,0.721581,0.000000,0.000000,0.000000,0.000000,19,20
0.800000,6,0.840614,0.715492,107.157049,740.237045,0.378118,1.029359,19,21
0.800000,5,0.724659,0.721108,0.000000,0.000000,0.000000,0.000000,19,22
0.800000,6,0.850339,0.669309,107.517615,776.356097,0.375802,1.032280,19,23
0.800000,5,0.764520,0.784456,0.000000,0.000000,0.000000,0.000000,19,24
0.800000,5,0.925631,0.763594,108.594155,719.806996,0.374227,1.026316,19,25
0.800000,6,0.774246,0.692930,106.686574,755.689467,0.379285,1.030786,19,26
0.800000,7,0.845140,0.675426,109.129411,760.465442,0.370373,1.031893,19,27
0.800000,6,0.885820,0.748950,107.670019,717.611793,0.377105,1.027243,19,28
0.799946,5,0.742926,0.714085,106.524201,752.514363,0.380351,1.029448,19,29
0.800000,6,0.873681,0.745520,107.517028,719.733606,0.377541,1.027460,19,30
best fit at iteration 19,107.140702
0.800000,5,0.818711,0.739030,107.303422,735.455517,0.378150,1.027870,20,1
0.799827,5,0.905376,0.765205,108.399272,718.778195,0.374946,1.026214,20,2
0.800000,6,0.877845,0.708819,107.568159,745.973497,0.376511,1.029781,20,3
0.800000,7,0.733881,0.702195,0.000000,0.000000,0.000000,0.000000,20,4
0.799783,6,0.743871,0.710017,0.000000,0.000000,0.000000,0.000000,20,5
0.799932,6,0.682419,0.716046,0.000000,0.000000,0.000000,0.000000,20,6
0.800000,6,0.754255,0.730873,0.000000,0.000000,0.000000,0.000000,20,7
0.787451,6,0.799097,0.676636,108.249126,791.072477,0.373331,1.031816,20,8
0.800000,6,0.947727,0.783086,108.592178,696.259916,0.374672,1.025083,20,9
0.800000,6,0.854103,0.695728,107.364442,755.339074,0.376952,1.030609,20,10
0.800000,5,0.775473,0.700014,106.744995,763.123549,0.379220,1.030338,20,11
0.799946,6,0.794590,0.677225,106.922813,768.320850,0.378056,1.031779,20,12
0.800000,5,0.697756,0.796301,0.000000,0.000000,0.000000,0.000000,20,13
0.800000,6,0.869623,0.763604,107.552312,707.754883,0.377861,1.026316,20,14
0.800000,5,0.867161,0.784256,108.172830,705.938252,0.376161,1.025009,20,15
0.799932,6,0.768255,0.627980,107.354360,809.103565,0.375401,1.034894,20,16
0.800000,5,0.733758,0.700998,106.390155,761.833284,0.380497,1.030276,20,17
0.800000,7,0.821340,0.698051,108.706458,742.390858,0.372343,1.030462,20,18
0.800000,4,0.844695,0.775261,110.315707,724.510490,0.368668,1.025578,20,19
0.800000,5,0.925357,0.668313,108.908320,793.608455,0.370988,1.032343,20,20
0.799946,5,0.779629,0.764763,107.219216,718.362534,0.379051,1.026242,20,21
0.800000,6,0.825467,0.721108,107.009697,735.941118,0.378765,1.029004,20,22
0.800000,6,0.700683,0.619498,107.172497,813.953479,0.375842,1.035430,20,23
0.800000,6,0.877271,0.784456,107.756596,694.706784,0.377612,1.024997,20,24
0.800000,6,0.839765,0.770318,107.300187,703.265753,0.378907,1.025891,20,25
0.800000,6,0.870684,0.782814,107.683968,695.688105,0.377849,1.025101,20,26
0.800000,6,0.845140,0.749650,107.241378,716.616189,0.378616,1.027198,20,27
0.800000,6,0.841308,0.791540,107.469449,690.313632,0.378796,1.024549,20,28
0.800000,5,0.742926,0.714085,106.514702,752.413900,0.380375,1.029448,20,29
0.800000,5,0.895759,0.662480,108.486942,797.433506,0.372278,1.032712,20,30
best fit at iteration 20,107.140702
0.800000,5,0.964880,0.820168,109.552800,684.357461,0.372259,1.022738,21,1
0.800000,5,0.905376,0.765205,108.376417,718.488265,0.375016,1.026214,21,2
0.800000,6,0.825809,0.750925,107.071917,715.599163,0.379248,1.027118,21,3
0.800000,5,0.733881,0.732365,0.000000,0.000000,0.000000,0.000000,21,4
0.800000,6,0.839345,0.728289,107.150004,731.113775,0.378465,1.028549,21,5
0.800000,6,0.849314,0.726672,107.243269,732.403307,0.378090,1.028652,21,6
0.800000,6,0.811080,0.751341,106.947226,715.212483,0.379689,1.027091,21,7
0.787451,5,0.799097,0.676636,108.346625,804.609008,0.372989,1.031816,21,8
0.799946,6,0.679780,0.716766,0.000000,0.000000,0.000000,0.000000,21,9
0.800000,7,0.807790,0.857981,0.000000,0.000000,0.000000,0.000000,21,10
0.800000,5,0.769168,0.700014,106.693937,763.041061,0.379419,1.030338,21,11
0.800000,5,0.794590,0.677225,106.973422,781.340083,0.377878,1.031779,21,12
0.800000,7,0.815743,0.796301,0.000000,0.000000,0.000000,0.000000,21,13
0.800000,6,0.763222,0.705754,106.566104,746.052336,0.379991,1.029975,21,14
0.800000,7,0.867161,0.784256,108.842588,684.977249,0.373855,1.025009,21,15
0.800000,5,0.681801,0.724478,0.000000,0.000000,0.000000,0.000000,21,16
0.800000,5,0.733758,0.815889,0.000000,0.000000,0.000000,0.000000,21,17
0.800000,7,0.805232,0.698051,108.587436,742.104693,0.372747,1.030462,21,18
0.800000,7,0.904172,0.783072,109.292589,685.953474,0.372293,1.025084,21,19
0.800000,7,0.827383,0.668313,109.069248,765.717237,0.370410,1.032343,21,20
0.800000,6,0.955625,0.832564,109.126649,667.111092,0.373987,1.021954,21,21
0.800000,6,0.727209,0.731231,0.000000,0.000000,0.000000,0.000000,21,22
0.800000,6,0.700683,0.619498,107.172497,813.953479,0.375842,1.035430,21,23
0.800000,6,0.877271,0.784456,107.756596,694.706784,0.377612,1.024997,21,24
0.800000,6,0.907843,0.770318,108.010935,703.850094,0.376396,1.025891,21,25
0.800000,5,0.724525,0.669200,106.337258,786.184119,0.379964,1.032287,21,26
0.800000,6,0.654756,0.654372,0.000000,0.000000,0.000000,0.000000,21,27
0.800000,6,0.692437,0.791540,0.000000,0.000000,0.000000,0.000000,21,28
0.800000,5,0.742926,0.714085,106.514702,752.413900,0.380375,1.029448,21,29
0.800000,5,0.801031,0.641529,107.386689,812.111885,0.375621,1.034037,21,30
best fit at iteration 21,107.140702
0.800000,5,0.818711,0.752043,107.409052,726.623490,0.378097,1.027047,22,1
0.799932,5,0.905376,0.765205,108.381058,718.593116,0.374992,1.026214,22,2
0.800000,6,0.825809,0.750925,107.071917,715.599163,0.379248,1.027118,22,3
0.800000,6,0.733881,0.702195,0.000000,0.000000,0.000000,0.000000,22,4
0.800000,6,0.839345,0.837611,0.000000,0.000000,0.000000,0.000000,22,5
0.799932,5,0.645465,0.726672,0.000000,0.000000,0.000000,0.000000,22,6
0.800000,6,0.811080,0.642928,107.451413,797.433506,0.375426,1.033948,22,7
0.800000,5,0.799097,0.676636,107.029810,781.945930,0.377675,1.031816,22,8
0.800000,6,0.784106,0.716766,106.690438,738.456016,0.379817,1.029278,22,9
0.800000,7,0.807790,0.690909,108.668307,747.500675,0.372294,1.030914,22,10
0.800000,5,0.756880,0.732147,106.727864,739.823288,0.380029,1.028305,22,11
